os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 7900 GRE (RADV NAVI31),49249928,6.11.9-arch1-1,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
106.871,9.35705,13.728,100,50,69,2270,1124,4.87896,244,3.77831,0,0.0518723,27189117430
108.7,9.1996,13.728,100,50,69,2270,1124,4.87896,244,3.77831,0,0.0518723,27289194845
107.757,9.28012,13.728,100,50,69,2270,1124,4.87896,244,3.77831,0,0.0518723,27389273620
107.171,9.33086,13.728,100,50,69,2270,1124,4.87896,244,3.77831,0,0.0518723,27489349664
106.51,9.38883,13.728,100,50,69,2270,1124,4.87896,244,3.77831,0,0.0518723,27589449549
107.739,9.2817,9.81367,100,50,70,2260,1124,4.87896,244,3.77659,0,0.0518723,27689532924
107.28,9.32143,9.81367,100,50,70,2260,1124,4.87896,244,3.77659,0,0.0518723,27789610869
105.717,9.4592,9.81367,100,50,70,2260,1124,4.87896,244,3.77659,0,0.0518723,27889688714
105.679,9.46259,9.81367,100,50,70,2260,1124,4.87896,244,3.77659,0,0.0518723,27989763759
105.278,9.49863,9.81367,100,50,70,2260,1124,4.87896,244,3.77659,0,0.0518723,28089841554
108.088,9.25171,9.43627,100,49,70,2266,1124,4.87896,245,3.78032,0,0.0518723,28189922399
105.753,9.45595,9.43627,100,49,70,2266,1124,4.87896,245,3.78032,0,0.0518723,28289999243
107.646,9.28971,9.43627,100,49,70,2266,1124,4.87896,245,3.78032,0,0.0518723,28390082538
105.694,9.46128,9.43627,100,49,70,2266,1124,4.87896,245,3.78032,0,0.0518723,28490159123
108.303,9.23337,9.43627,100,49,70,2266,1124,4.87896,245,3.78032,0,0.0518723,28590237718
105.396,9.48802,8.19876,100,49,70,2237,1124,4.87896,242,3.78312,0,0.0518723,28690315933
105.768,9.45463,8.19876,100,49,70,2237,1124,4.87896,242,3.78312,0,0.0518723,28790390458
106.433,9.39559,8.19876,100,49,70,2237,1124,4.87896,242,3.78312,0,0.0518723,28890467253
108.014,9.25803,8.19876,100,49,70,2237,1124,4.87896,242,3.78312,0,0.0518723,28990546398
107.577,9.2957,8.19876,100,49,70,2237,1124,4.87896,242,3.78312,0,0.0518723,29090628362
108.29,9.23442,8.57143,100,49,70,2235,1124,4.87896,243,3.77947,0,0.0518723,29190710347
107.516,9.30098,8.57143,100,49,70,2235,1124,4.87896,243,3.77947,0,0.0518723,29290793722
107.964,9.26237,8.57143,100,49,70,2235,1124,4.87896,243,3.77947,0,0.0518723,29390870037
107.229,9.32582,8.57143,100,49,70,2235,1124,4.87896,243,3.77947,0,0.0518723,29490948542
107.814,9.27528,8.57143,100,49,70,2235,1124,4.87896,243,3.77947,0,0.0518723,29591043737
106.038,9.4306,8.92193,100,49,70,2241,1124,4.87896,242,3.77983,0,0.0518723,29691123592
105.452,9.48298,8.92193,100,49,70,2241,1124,4.87896,242,3.77983,0,0.0518723,29791203717
108.13,9.24813,8.92193,100,49,70,2241,1124,4.87896,242,3.77983,0,0.0518723,29891282992
108.375,9.22721,8.92193,100,49,70,2241,1124,4.87896,242,3.77983,0,0.0518723,29991361056
109.1,9.16593,8.92193,100,49,70,2241,1124,4.87896,242,3.77983,0,0.0518723,30091440471
107.314,9.31845,8.66337,100,49,69,2274,1124,4.87896,243,3.77972,0,0.0518723,30191518336
106.907,9.35393,8.66337,100,49,69,2274,1124,4.87896,243,3.77972,0,0.0518723,30291596221
109.328,9.14676,8.66337,100,49,69,2274,1124,4.87896,243,3.77972,0,0.0518723,30391677816
108.972,9.17669,8.66337,100,49,69,2274,1124,4.87896,243,3.77972,0,0.0518723,30491764731
107.573,9.29601,8.66337,100,49,69,2274,1124,4.87896,243,3.77972,0,0.0518723,30591848136
107.642,9.29008,8.43829,100,49,70,2263,1124,4.87896,243,3.77325,0,0.0518723,30691931121
110.569,9.0441,8.43829,100,49,70,2263,1124,4.87896,243,3.77325,0,0.0518723,30792009225
112.104,8.92027,8.43829,100,49,70,2263,1124,4.87896,243,3.77325,0,0.0518723,30892089120
100.513,9.94899,8.43829,100,49,70,2263,1124,4.87896,243,3.77325,0,0.0518723,30992167735
100.913,9.90956,8.43829,100,49,70,2263,1124,4.87896,243,3.77325,0,0.0518723,31092243120
100.269,9.97321,8.43672,100,49,70,2269,1124,4.87896,243,3.78145,0,0.0518723,31192320785
100.797,9.92089,8.43672,100,49,70,2269,1124,4.87896,243,3.78145,0,0.0518723,31292397560
99.5623,10.044,8.43672,100,49,70,2269,1124,4.87896,243,3.78145,0,0.0518723,31392476775
100.081,9.99187,8.43672,100,49,70,2269,1124,4.87896,243,3.78145,0,0.0518723,31492557050
100.001,9.99993,8.43672,100,49,70,2269,1124,4.87896,243,3.78145,0,0.0518723,31592634434
100.638,9.93656,6.8836,100,49,70,2283,1124,4.87896,244,3.77904,0,0.0518723,31692708929
97.929,10.2115,6.8836,100,49,70,2283,1124,4.87896,244,3.77904,0,0.0518723,31792793734
98.6614,10.1357,6.8836,100,49,70,2283,1124,4.87896,244,3.77904,0,0.0518723,31892873169
100.273,9.97277,6.8836,100,49,70,2283,1124,4.87896,244,3.77904,0,0.0518723,31992954294
98.891,10.1121,6.8836,100,49,70,2283,1124,4.87896,244,3.77904,0,0.0518723,32093032869
99.0296,10.098,12.8499,100,50,70,2239,1124,4.87896,242,3.77488,0,0.0518723,32193111844
101.01,9.89999,12.8499,100,50,70,2239,1124,4.87896,242,3.77488,0,0.0518723,32293187079
100.946,9.90633,12.8499,100,50,70,2239,1124,4.87896,242,3.77488,0,0.0518723,32393265134
101.476,9.8546,12.8499,100,50,70,2239,1124,4.87896,242,3.77488,0,0.0518723,32493346498
100.271,9.97294,12.8499,100,50,70,2239,1124,4.87896,242,3.77488,0,0.0518723,32593425303
99.7564,10.0244,6.54088,100,50,70,2258,1124,4.87896,243,3.77915,0,0.0518723,32693504138
99.3045,10.07,6.54088,100,50,70,2258,1124,4.87896,243,3.77915,0,0.0518723,32793584583
99.8217,10.0179,6.54088,100,50,70,2258,1124,4.87896,243,3.77915,0,0.0518723,32893664228
100.154,9.98458,6.54088,100,50,70,2258,1124,4.87896,243,3.77915,0,0.0518723,32993745993
98.9816,10.1029,6.54088,100,50,70,2258,1124,4.87896,243,3.77915,0,0.0518723,33093829868
100.006,9.99939,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33193910743
100.953,9.90564,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33293986707
98.6602,10.1358,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33394063152
100.133,9.98674,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33494140447
99.6986,10.0302,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33594216122
99.1205,10.0887,7.34177,100,49,70,2239,1124,4.87896,241,3.78185,0,0.0518723,33694296357
100.265,9.97357,8.03011,100,49,70,2266,1124,4.87896,244,3.78466,0,0.0518723,33794380182
101.342,9.8676,8.03011,100,49,70,2266,1124,4.87896,244,3.78466,0,0.0518723,33894458697
99.5434,10.0459,8.03011,100,49,70,2266,1124,4.87896,244,3.78466,0,0.0518723,33994537372
101.507,9.85155,8.03011,100,49,70,2266,1124,4.87896,244,3.78466,0,0.0518723,34094615286
102.616,9.74512,8.03011,100,49,70,2266,1124,4.87896,244,3.78466,0,0.0518723,34194692901
102.468,9.75916,8.55019,100,49,70,2259,1124,4.87896,243,3.78872,0,0.0518723,34294770456
102.972,9.71137,8.55019,100,49,70,2259,1124,4.87896,243,3.78872,0,0.0518723,34394847611
101.772,9.82588,8.55019,100,49,70,2259,1124,4.87896,243,3.78872,0,0.0518723,34494924066
101.51,9.85122,8.55019,100,49,70,2259,1124,4.87896,243,3.78872,0,0.0518723,34595004701
101.145,9.88683,8.55019,100,49,70,2259,1124,4.87896,243,3.78872,0,0.0518723,34695080546
101.057,9.8954,7.68262,100,49,69,2274,1124,4.87896,242,3.78925,0,0.0518723,34795158021
100.56,9.94435,7.68262,100,49,69,2274,1124,4.87896,242,3.78925,0,0.0518723,34895235265
101.539,9.84846,7.68262,100,49,69,2274,1124,4.87896,242,3.78925,0,0.0518723,34995313120
101.512,9.8511,7.68262,100,49,69,2274,1124,4.87896,242,3.78925,0,0.0518723,35095401395
101.526,9.84966,7.68262,100,49,69,2274,1124,4.87896,242,3.78925,0,0.0518723,35195479370
101.023,9.89872,8.22943,100,49,70,2248,1124,4.87896,243,3.78454,0,0.0518723,35295558155
103.029,9.70599,8.22943,100,49,70,2248,1124,4.87896,243,3.78454,0,0.0518723,35395640020
101.339,9.86787,8.22943,100,49,70,2248,1124,4.87896,243,3.78454,0,0.0518723,35495719975
101.635,9.83918,8.22943,100,49,70,2248,1124,4.87896,243,3.78454,0,0.0518723,35595805540
101.372,9.86469,8.22943,100,49,70,2248,1124,4.87896,243,3.78454,0,0.0518723,35695887185
100.468,9.95341,8.625,100,49,70,2255,1124,4.87896,243,3.78436,0,0.0518723,35795964529
102.697,9.73738,8.625,100,49,70,2255,1124,4.87896,243,3.78436,0,0.0518723,35896041344
101.538,9.84851,8.625,100,49,70,2255,1124,4.87896,243,3.78436,0,0.0518723,35996133239
102.508,9.75535,8.625,100,49,70,2255,1124,4.87896,243,3.78436,0,0.0518723,36096211594
101.469,9.85523,8.625,100,49,70,2255,1124,4.87896,243,3.78436,0,0.0518723,36196288119
101.257,9.87582,7.40276,100,49,70,2266,1124,4.87896,242,3.78592,0,0.0518723,36296366664
102.439,9.76192,7.40276,100,49,70,2266,1124,4.87896,242,3.78592,0,0.0518723,36396444889
100.687,9.93176,7.40276,100,49,70,2266,1124,4.87896,242,3.78592,0,0.0518723,36496525104
102.576,9.74885,7.40276,100,49,70,2266,1124,4.87896,242,3.78592,0,0.0518723,36596602948
101.751,9.82795,7.40276,100,49,70,2266,1124,4.87896,242,3.78592,0,0.0518723,36696682353
102.588,9.74773,8.21918,100,49,70,2245,1124,4.87896,244,3.78676,0,0.0518723,36796761918
100.695,9.93097,8.21918,100,49,70,2245,1124,4.87896,244,3.78676,0,0.0518723,36896842413
100.642,9.93623,8.21918,100,49,70,2245,1124,4.87896,244,3.78676,0,0.0518723,36996923268
102.38,9.7675,8.21918,100,49,70,2245,1124,4.87896,244,3.78676,0,0.0518723,37097003073
100.011,9.99893,8.21918,100,49,70,2245,1124,4.87896,244,3.78676,0,0.0518723,37197086148
100.882,9.91255,11.352,100,50,70,2271,1124,4.87896,243,3.77569,0,0.0518723,37297163853
100.886,9.91222,11.352,100,50,70,2271,1124,4.87896,243,3.77569,0,0.0518723,37397240407
102.111,9.79331,11.352,100,50,70,2271,1124,4.87896,243,3.77569,0,0.0518723,37497316532
100.314,9.96869,11.352,100,50,70,2271,1124,4.87896,243,3.77569,0,0.0518723,37597393657
100.207,9.97936,11.352,100,50,70,2271,1124,4.87896,243,3.77569,0,0.0518723,37697469392
100.248,9.97523,7.69231,100,49,70,2277,1124,4.87896,242,3.77882,0,0.0518723,37797554317
99.7971,10.0203,7.69231,100,49,70,2277,1124,4.87896,242,3.77882,0,0.0518723,37897634012
100.903,9.91049,7.69231,100,49,70,2277,1124,4.87896,242,3.77882,0,0.0518723,37997715447
101.57,9.84542,7.69231,100,49,70,2277,1124,4.87896,242,3.77882,0,0.0518723,38097792852
99.8486,10.0152,7.69231,100,49,70,2277,1124,4.87896,242,3.77882,0,0.0518723,38197871747
100.719,9.92865,8.33333,100,49,70,2274,1124,4.87896,243,3.77814,0,0.0518723,38297950151
101.28,9.87367,8.33333,100,49,70,2274,1124,4.87896,243,3.77814,0,0.0518723,38398026606
101.891,9.81439,8.33333,100,49,70,2274,1124,4.87896,243,3.77814,0,0.0518723,38498104411
101.589,9.84363,8.33333,100,49,70,2274,1124,4.87896,243,3.77814,0,0.0518723,38598182366
101.485,9.85371,8.33333,100,49,70,2274,1124,4.87896,243,3.77814,0,0.0518723,38698258661
101.478,9.85436,6.14597,100,49,70,2274,1124,4.87896,243,3.78079,0,0.0518723,38798337976
101.662,9.83653,6.14597,100,49,70,2274,1124,4.87896,243,3.78079,0,0.0518723,38898415051
101.663,9.83638,6.14597,100,49,70,2274,1124,4.87896,243,3.78079,0,0.0518723,38998491926
100.426,9.95757,6.14597,100,49,70,2274,1124,4.87896,243,3.78079,0,0.0518723,39098571350
99.6276,10.0374,6.14597,100,49,70,2274,1124,4.87896,243,3.78079,0,0.0518723,39198649615
101.067,9.89441,6.63329,100,49,70,2282,1124,4.87896,244,3.77885,0,0.0518723,39298731540
102.421,9.76361,6.63329,100,49,70,2282,1124,4.87896,244,3.77885,0,0.0518723,39398819465
104.671,9.55371,6.63329,100,49,70,2282,1124,4.87896,244,3.77885,0,0.0518723,39498897480
103.546,9.65751,6.63329,100,49,70,2282,1124,4.87896,244,3.77885,0,0.0518723,39598975575
103.956,9.61948,6.63329,100,49,70,2282,1124,4.87896,244,3.77885,0,0.0518723,39699054860
103.121,9.69732,9.66952,100,49,70,2254,1124,4.87896,243,3.78002,0,0.0518723,39799133195
101.528,9.84949,9.66952,100,49,70,2254,1124,4.87896,243,3.78002,0,0.0518723,39899210099
100.997,9.90131,9.66952,100,49,70,2254,1124,4.87896,243,3.78002,0,0.0518723,39999288444
100.473,9.9529,9.66952,100,49,70,2254,1124,4.87896,243,3.78002,0,0.0518723,40099370959
100.175,9.98258,9.66952,100,49,70,2254,1124,4.87896,243,3.78002,0,0.0518723,40199452714
100.606,9.93976,7.09759,100,49,70,2269,1124,4.87896,242,3.78305,0,0.0518723,40299531439
99.9618,10.0038,7.09759,100,49,70,2269,1124,4.87896,242,3.78305,0,0.0518723,40399607524
100.169,9.98312,7.09759,100,49,70,2269,1124,4.87896,242,3.78305,0,0.0518723,40499684819
99.7788,10.0222,7.09759,100,49,70,2269,1124,4.87896,242,3.78305,0,0.0518723,40599762174
99.4996,10.0503,7.09759,100,49,70,2269,1124,4.87896,242,3.78305,0,0.0518723,40699802719
100.617,9.93869,8.08458,100,49,70,2272,1124,4.88091,243,3.78249,0,0.0518723,40799883173
101.233,9.87823,8.08458,100,49,70,2272,1124,4.88091,243,3.78249,0,0.0518723,40899960368
101.247,9.87684,8.08458,100,49,70,2272,1124,4.88091,243,3.78249,0,0.0518723,41000040043
100.829,9.91778,8.08458,100,49,70,2272,1124,4.88091,243,3.78249,0,0.0518723,41100120228
100.693,9.93117,8.08458,100,49,70,2272,1124,4.88091,243,3.78249,0,0.0518723,41200200013
101.336,9.8682,7.50939,100,49,70,2277,1124,4.88091,242,3.78456,0,0.0518723,41300278908
100.632,9.93721,7.50939,100,49,70,2277,1124,4.88091,242,3.78456,0,0.0518723,41400356093
101.645,9.83815,7.50939,100,49,70,2277,1124,4.88091,242,3.78456,0,0.0518723,41500438738
101.405,9.86147,7.50939,100,49,70,2277,1124,4.88091,242,3.78456,0,0.0518723,41600516792
99.476,10.0527,7.50939,100,49,70,2277,1124,4.88091,242,3.78456,0,0.0518723,41700593957
100.311,9.969,8.02005,100,49,70,2240,1124,4.88091,243,3.78022,0,0.0518723,41800673542
100.555,9.9448,8.02005,100,49,70,2240,1124,4.88091,243,3.78022,0,0.0518723,41900756197
101.188,9.88262,8.02005,100,49,70,2240,1124,4.88091,243,3.78022,0,0.0518723,42000838612
101.796,9.82355,8.02005,100,49,70,2240,1124,4.88091,243,3.78022,0,0.0518723,42100918967
101.992,9.80472,8.02005,100,49,70,2240,1124,4.88091,243,3.78022,0,0.0518723,42200997692
101.377,9.86413,14.8699,100,50,70,2266,1124,4.88091,243,3.76851,0,0.0518723,42301077077
100.044,9.99559,14.8699,100,50,70,2266,1124,4.88091,243,3.76851,0,0.0518723,42401153211
101.447,9.85741,14.8699,100,50,70,2266,1124,4.88091,243,3.76851,0,0.0518723,42501245106
101.001,9.90088,14.8699,100,50,70,2266,1124,4.88091,243,3.76851,0,0.0518723,42601322091
100.217,9.97834,14.8699,100,50,70,2266,1124,4.88091,243,3.76851,0,0.0518723,42701397776
100.995,9.90149,7.75,100,50,70,2262,1124,4.88091,244,3.77024,0,0.0518723,42801473851
100.802,9.92047,7.75,100,50,70,2262,1124,4.88091,244,3.77024,0,0.0518723,42901549136
100.832,9.91749,7.75,100,50,70,2262,1124,4.88091,244,3.77024,0,0.0518723,43001624311
100.009,9.99911,7.75,100,50,70,2262,1124,4.88091,244,3.77024,0,0.0518723,43101699786
100.412,9.95893,7.75,100,50,70,2262,1124,4.88091,244,3.77024,0,0.0518723,43201775670
99.8368,10.0163,8.51852,100,49,70,2265,1124,4.88091,245,3.77189,0,0.0518723,43301847745
102.268,9.77826,8.51852,100,49,70,2265,1124,4.88091,245,3.77189,0,0.0518723,43401923000
101.312,9.87051,8.51852,100,49,70,2265,1124,4.88091,245,3.77189,0,0.0518723,43502002915
101.748,9.82825,8.51852,100,49,70,2265,1124,4.88091,245,3.77189,0,0.0518723,43602080100
101.22,9.87951,8.51852,100,49,70,2265,1124,4.88091,245,3.77189,0,0.0518723,43702159245
103.206,9.68931,7.86802,100,49,70,2236,1124,4.88091,242,3.77349,0,0.0518723,43802236950
103.469,9.66471,7.86802,100,49,70,2236,1124,4.88091,242,3.77349,0,0.0518723,43902312315
103.606,9.65197,7.86802,100,49,70,2236,1124,4.88091,242,3.77349,0,0.0518723,44002390750
103.414,9.6699,7.86802,100,49,70,2236,1124,4.88091,242,3.77349,0,0.0518723,44102469614
104.21,9.59604,7.86802,100,49,70,2236,1124,4.88091,242,3.77349,0,0.0518723,44202557129
103.494,9.66238,8.36454,100,49,70,2243,1124,4.87896,243,3.77416,0,0.0518723,44302638244
101.846,9.81872,8.36454,100,49,70,2243,1124,4.87896,243,3.77416,0,0.0518723,44402718089
101.767,9.82639,8.36454,100,49,70,2243,1124,4.87896,243,3.77416,0,0.0518723,44502797494
102.609,9.7457,8.36454,100,49,70,2243,1124,4.87896,243,3.77416,0,0.0518723,44602873999
102.963,9.71218,8.36454,100,49,70,2243,1124,4.87896,243,3.77416,0,0.0518723,44702959754
104.783,9.54354,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,44803051239
105.861,9.44634,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,44903127523
104.71,9.55023,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,45003203868
105.703,9.4605,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,45103280503
104.051,9.61071,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,45203360058
105.396,9.48798,9.06832,100,49,70,2242,1124,4.88091,242,3.77368,0,0.0518723,45303438573
105.39,9.48853,7.21519,100,49,70,2245,1124,4.88091,244,3.77662,0,0.0518723,45403516158
106.412,9.39744,7.21519,100,49,70,2245,1124,4.88091,244,3.77662,0,0.0518723,45503593463
106.284,9.40878,7.21519,100,49,70,2245,1124,4.88091,244,3.77662,0,0.0518723,45603669788
106.823,9.36131,7.21519,100,49,70,2245,1124,4.88091,244,3.77662,0,0.0518723,45703748482
108.737,9.19648,7.21519,100,49,70,2245,1124,4.88091,244,3.77662,0,0.0518723,45803825197
108.015,9.25795,9.75309,100,49,70,2245,1124,4.88091,241,3.77753,0,0.0518723,45903902852
107.425,9.30882,9.75309,100,49,70,2245,1124,4.88091,241,3.77753,0,0.0518723,46003986487
108.386,9.22628,9.75309,100,49,70,2245,1124,4.88091,241,3.77753,0,0.0518723,46104076512
106.798,9.36344,9.75309,100,49,70,2245,1124,4.88091,241,3.77753,0,0.0518723,46204153477
108.688,9.20063,9.75309,100,49,70,2245,1124,4.88091,241,3.77753,0,0.0518723,46304232042
106.353,9.40265,8.57503,100,49,70,2247,1124,4.88091,241,3.77732,0,0.0518723,46404308767
107.097,9.33731,8.57503,100,49,70,2247,1124,4.88091,241,3.77732,0,0.0518723,46504386932
106.435,9.39538,8.57503,100,49,70,2247,1124,4.88091,241,3.77732,0,0.0518723,46604464756
108.841,9.18773,8.57503,100,49,70,2247,1124,4.88091,241,3.77732,0,0.0518723,46704542401
107.846,9.27246,8.57503,100,49,70,2247,1124,4.88091,241,3.77732,0,0.0518723,46804617626
107.651,9.28928,10.6117,100,49,70,2249,1124,4.88091,240,3.775,0,0.0518723,46904700491
108.881,9.18431,10.6117,100,49,70,2249,1124,4.88091,240,3.775,0,0.0518723,47004790066
108.832,9.18851,10.6117,100,49,70,2249,1124,4.88091,240,3.775,0,0.0518723,47104876311
108.127,9.24841,10.6117,100,49,70,2249,1124,4.88091,240,3.775,0,0.0518723,47204953636
109.989,9.09179,10.6117,100,49,70,2249,1124,4.88091,240,3.775,0,0.0518723,47305032791
109.938,9.09606,13.913,100,50,70,2260,1124,4.88091,243,3.77048,0,0.0518723,47405109625
127.856,7.82127,13.913,100,50,70,2260,1124,4.88091,243,3.77048,0,0.0518723,47505187120
116.702,8.56886,13.913,100,50,70,2260,1124,4.88091,243,3.77048,0,0.0518723,47605262105
118.527,8.43688,13.913,100,50,70,2260,1124,4.88091,243,3.77048,0,0.0518723,47705340090
116.759,8.56462,13.913,100,50,70,2260,1124,4.88091,243,3.77048,0,0.0518723,47805421455
118.49,8.43956,9.90099,100,50,70,2279,1124,4.88299,243,3.77125,0,0.0518723,47905500680
119.412,8.37436,9.90099,100,50,70,2279,1124,4.88299,243,3.77125,0,0.0518723,48005578485
119.945,8.33716,9.90099,100,50,70,2279,1124,4.88299,243,3.77125,0,0.0518723,48105657810
120.326,8.31075,9.90099,100,50,70,2279,1124,4.88299,243,3.77125,0,0.0518723,48205734454
119.798,8.34737,9.90099,100,50,70,2279,1124,4.88299,243,3.77125,0,0.0518723,48305814619
120.159,8.32228,9.5297,100,50,70,2244,1124,4.88091,245,3.77875,0,0.0518723,48405898054
119.673,8.35613,9.5297,100,50,70,2244,1124,4.88091,245,3.77875,0,0.0518723,48505979809
119.635,8.35874,9.5297,100,50,70,2244,1124,4.88091,245,3.77875,0,0.0518723,48606040364
119.885,8.34132,9.5297,100,50,70,2244,1124,4.88091,245,3.77875,0,0.0518723,48706118729
120.533,8.29646,9.5297,100,50,70,2244,1124,4.88091,245,3.77875,0,0.0518723,48806196824
121.725,8.21523,8.75462,100,50,70,2289,1124,4.88091,244,3.77914,0,0.0518723,48906274389
120.705,8.28469,8.75462,100,50,70,2289,1124,4.88091,244,3.77914,0,0.0518723,49006355374
122.12,8.18865,8.75462,100,50,70,2289,1124,4.88091,244,3.77914,0,0.0518723,49106433168
120.766,8.28045,8.75462,100,50,70,2289,1124,4.88091,244,3.77914,0,0.0518723,49206509163
121.848,8.20693,8.75462,100,50,70,2289,1124,4.88091,244,3.77914,0,0.0518723,49306588008
124.579,8.02703,9.53545,100,50,70,2283,1124,4.88091,243,3.78233,0,0.0518723,49406668723
122.219,8.182,9.53545,100,50,70,2283,1124,4.88091,243,3.78233,0,0.0518723,49506750818
122.59,8.15728,9.53545,100,50,70,2283,1124,4.88091,243,3.78233,0,0.0518723,49606829193
122.024,8.19511,9.53545,100,50,70,2283,1124,4.88091,243,3.78233,0,0.0518723,49706907788
124.112,8.05725,9.53545,100,50,70,2283,1124,4.88091,243,3.78233,0,0.0518723,49806985553
124.635,8.02342,8.07062,100,50,70,2246,1124,4.87896,243,3.78338,0,0.0518723,49907063667
126.435,7.90918,8.07062,100,50,70,2246,1124,4.87896,243,3.78338,0,0.0518723,50007141862
123.106,8.12306,8.07062,100,50,70,2246,1124,4.87896,243,3.78338,0,0.0518723,50107220357
125.921,7.94151,8.07062,100,50,70,2246,1124,4.87896,243,3.78338,0,0.0518723,50207300442
125.013,7.99919,8.07062,100,50,70,2246,1124,4.87896,243,3.78338,0,0.0518723,50307380897
126.33,7.9158,7.88486,100,50,70,2260,1124,4.87701,244,3.78251,0,0.0518723,50407460332
126.471,7.90693,7.88486,100,50,70,2260,1124,4.87701,244,3.78251,0,0.0518723,50507539237
125.449,7.97139,7.88486,100,50,70,2260,1124,4.87701,244,3.78251,0,0.0518723,50607620382
125.828,7.94738,7.88486,100,50,70,2260,1124,4.87701,244,3.78251,0,0.0518723,50707701266
124.891,8.00699,7.88486,100,50,70,2260,1124,4.87701,244,3.78251,0,0.0518723,50807780241
124.588,8.02647,8.18859,100,50,70,2251,1124,4.87701,243,3.78292,0,0.0518723,50907860756
126.176,7.92543,8.18859,100,50,70,2251,1124,4.87701,243,3.78292,0,0.0518723,51007938851
126.746,7.88979,8.18859,100,50,70,2251,1124,4.87701,243,3.78292,0,0.0518723,51108017346
126.743,7.88995,8.18859,100,50,70,2251,1124,4.87701,243,3.78292,0,0.0518723,51208096831
128.266,7.79628,8.18859,100,50,70,2251,1124,4.87701,243,3.78292,0,0.0518723,51308180606
126.307,7.91722,7.5188,100,50,70,2251,1124,4.87701,243,3.78021,0,0.0518723,51408261431
127.391,7.84986,7.5188,100,50,70,2251,1124,4.87701,243,3.78021,0,0.0518723,51508342065
128.108,7.80591,7.5188,100,50,70,2251,1124,4.87701,243,3.78021,0,0.0518723,51608420930
127.336,7.85325,7.5188,100,50,70,2251,1124,4.87701,243,3.78021,0,0.0518723,51708496805
125.99,7.93713,7.5188,100,50,70,2251,1124,4.87701,243,3.78021,0,0.0518723,51808580010
126.581,7.9001,10.6383,100,50,70,2244,1124,4.87701,244,3.7796,0,0.0518723,51908658645
127.853,7.8215,10.6383,100,50,70,2244,1124,4.87701,244,3.7796,0,0.0518723,52008739460
127.451,7.84613,10.6383,100,50,70,2244,1124,4.87701,244,3.7796,0,0.0518723,52108820775
127.319,7.85426,10.6383,100,50,70,2244,1124,4.87701,244,3.7796,0,0.0518723,52208907540
126.298,7.91775,10.6383,100,50,70,2244,1124,4.87701,244,3.7796,0,0.0518723,52308986195
125.933,7.94075,12.4372,100,50,70,2240,1124,4.87701,243,3.77635,0,0.0518723,52409065319
124.55,8.02889,12.4372,100,50,70,2240,1124,4.87701,243,3.77635,0,0.0518723,52509143124
125.684,7.95646,12.4372,100,50,70,2240,1124,4.87701,243,3.77635,0,0.0518723,52609221369
125.347,7.97784,12.4372,100,50,70,2240,1124,4.87701,243,3.77635,0,0.0518723,52709299494
124.504,8.03189,12.4372,100,50,70,2240,1124,4.87701,243,3.77635,0,0.0518723,52809369529
124.987,8.00081,8.57143,100,50,70,2250,1124,4.87701,243,3.77707,0,0.0518723,52909448174
122.925,8.13505,8.57143,100,50,70,2250,1124,4.87701,243,3.77707,0,0.0518723,53009525459
125.263,7.98318,8.57143,100,50,70,2250,1124,4.87701,243,3.77707,0,0.0518723,53109603974
125.932,7.94079,8.57143,100,50,70,2250,1124,4.87701,243,3.77707,0,0.0518723,53209683048
122.277,8.17814,8.57143,100,50,70,2250,1124,4.87701,243,3.77707,0,0.0518723,53309764573
124.846,8.00987,8.97909,100,50,70,2255,1124,4.87701,244,3.77853,0,0.0518723,53409855658
124.351,8.04173,8.97909,100,50,70,2255,1124,4.87701,244,3.77853,0,0.0518723,53509932933
123.143,8.12066,8.97909,100,50,70,2255,1124,4.87701,244,3.77853,0,0.0518723,53610013558
124.852,8.00951,8.97909,100,50,70,2255,1124,4.87701,244,3.77853,0,0.0518723,53710091083
122.703,8.14977,8.97909,100,50,70,2255,1124,4.87701,244,3.77853,0,0.0518723,53810170418
123.272,8.11212,8.96806,100,50,70,2243,1124,4.87701,242,3.77779,0,0.0518723,53910246753
122.536,8.16088,8.96806,100,50,70,2243,1124,4.87701,242,3.77779,0,0.0518723,54010322197
121.246,8.24767,8.96806,100,50,70,2243,1124,4.87701,242,3.77779,0,0.0518723,54110401942
121.908,8.20291,8.96806,100,50,70,2243,1124,4.87701,242,3.77779,0,0.0518723,54210480227
