os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 7900 GRE (RADV NAVI31),49249932,6.11.9-arch1-1,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
110.683,9.03484,12.0988,100,44,65,2227,1230,4.76087,243,3.05349,0,0.0349579,26863421185
111.351,8.98062,12.0988,100,44,65,2227,1230,4.76087,243,3.05349,0,0.0349579,26963507587
109.691,9.11649,12.0988,100,44,65,2227,1230,4.76087,243,3.05349,0,0.0349579,27063591199
109.636,9.1211,11.596,100,44,65,2234,1230,4.76087,243,3.06139,0,0.0349579,27163674962
108.863,9.18589,11.596,100,44,65,2234,1230,4.76087,243,3.06139,0,0.0349579,27263756414
110.047,9.08699,11.596,100,44,65,2234,1230,4.76087,243,3.06139,0,0.0349579,27363839086
110.02,9.08927,11.596,100,44,65,2234,1230,4.76087,243,3.06139,0,0.0349579,27463926279
109.299,9.14925,11.596,100,44,65,2234,1230,4.76087,243,3.06139,0,0.0349579,27564006201
110.277,9.06805,10,100,44,65,2227,1230,4.74607,244,3.06142,0,0.0349579,27664087243
108.954,9.17818,10,100,44,65,2227,1230,4.74607,244,3.06142,0,0.0349579,27764165736
107.87,9.27046,10,100,44,65,2227,1230,4.74607,244,3.06142,0,0.0349579,27864246898
110.363,9.06099,10,100,44,65,2227,1230,4.74607,244,3.06142,0,0.0349579,27964327640
109.485,9.1337,10,100,44,65,2227,1230,4.74607,244,3.06142,0,0.0349579,28064410433
110.032,9.08824,9.96217,100,44,65,2208,1230,4.76068,243,3.05391,0,0.0349579,28164488685
109.03,9.17175,9.96217,100,44,65,2208,1230,4.76068,243,3.05391,0,0.0349579,28264566707
109.037,9.17117,9.96217,100,44,65,2208,1230,4.76068,243,3.05391,0,0.0349579,28364646580
109.49,9.13322,9.96217,100,44,65,2208,1230,4.76068,243,3.05391,0,0.0349579,28464731312
109.929,9.09675,9.96217,100,44,65,2208,1230,4.76068,243,3.05391,0,0.0349579,28564807834
109.746,9.11191,10.7905,100,44,66,2226,1230,4.76068,242,3.05608,0,0.0349579,28664886187
109.983,9.09229,10.7905,100,44,66,2226,1230,4.76068,242,3.05608,0,0.0349579,28764964639
109.044,9.17061,10.7905,100,44,66,2226,1230,4.76068,242,3.05608,0,0.0349579,28865042501
108.7,9.19966,10.7905,100,44,66,2226,1230,4.76068,242,3.05608,0,0.0349579,28965122034
109.282,9.15068,10.7905,100,44,66,2226,1230,4.76068,242,3.05608,0,0.0349579,29065199146
109.101,9.16582,10.7769,100,44,65,2213,1230,4.75872,243,3.05363,0,0.0349579,29165277519
106.359,9.40212,10.7769,100,44,65,2213,1230,4.75872,243,3.05363,0,0.0349579,29265362481
110.468,9.05241,10.7769,100,44,65,2213,1230,4.75872,243,3.05363,0,0.0349579,29365447153
111.457,8.97207,10.7769,100,44,65,2213,1230,4.75872,243,3.05363,0,0.0349579,29465522916
111.151,8.9968,10.7769,100,44,65,2213,1230,4.75872,243,3.05363,0,0.0349579,29565599608
111.26,8.98798,13.1313,100,45,65,2197,1230,4.76068,243,3.05863,0,0.0349579,29665676520
111.84,8.94132,13.1313,100,45,65,2197,1230,4.76068,243,3.05863,0,0.0349579,29765754873
109.998,9.09109,13.1313,100,45,65,2197,1230,4.76068,243,3.05863,0,0.0349579,29865834945
116.917,8.5531,13.1313,100,45,65,2197,1230,4.76068,243,3.05863,0,0.0349579,29965915487
116.198,8.60602,13.1313,100,45,65,2197,1230,4.76068,243,3.05863,0,0.0349579,30065998440
103.28,9.68244,11.6049,100,44,66,2242,1230,4.76068,244,3.0626,0,0.0349579,30166076872
103.922,9.6226,11.6049,100,44,66,2242,1230,4.76068,244,3.0626,0,0.0349579,30266154184
103.506,9.66125,11.6049,100,44,66,2242,1230,4.76068,244,3.0626,0,0.0349579,30366204587
103.201,9.68987,11.6049,100,44,66,2242,1230,4.76068,244,3.0626,0,0.0349579,30466283219
103.036,9.70536,11.6049,100,44,66,2242,1230,4.76068,244,3.0626,0,0.0349579,30566361521
102.882,9.71986,9.7867,100,44,66,2196,1230,4.76068,244,3.06374,0,0.0349579,30666441444
102.458,9.76007,9.7867,100,44,66,2196,1230,4.76068,244,3.06374,0,0.0349579,30766524786
102.546,9.75175,9.7867,100,44,66,2196,1230,4.76068,244,3.06374,0,0.0349579,30866602768
101.984,9.80546,9.7867,100,44,66,2196,1230,4.76068,244,3.06374,0,0.0349579,30966678021
101.306,9.87104,9.7867,100,44,66,2196,1230,4.76068,244,3.06374,0,0.0349579,31066757933
102.375,9.76798,10.7407,100,44,66,2217,1230,4.76068,243,3.05366,0,0.0349579,31166843145
103.88,9.62652,10.7407,100,44,66,2217,1230,4.76068,243,3.05366,0,0.0349579,31266923088
103.036,9.70534,10.7407,100,44,66,2217,1230,4.76068,243,3.05366,0,0.0349579,31367002720
102.596,9.74695,10.7407,100,44,66,2217,1230,4.76068,243,3.05366,0,0.0349579,31467082802
102.386,9.76696,10.7407,100,44,66,2217,1230,4.76068,243,3.05366,0,0.0349579,31567162425
102.099,9.79438,10.5068,100,44,66,2221,1230,4.76068,244,3.05468,0,0.0349579,31667240777
102.418,9.76392,10.5068,100,44,66,2221,1230,4.76068,244,3.05468,0,0.0349579,31767320760
103.382,9.67282,10.5068,100,44,66,2221,1230,4.76068,244,3.05468,0,0.0349579,31867398242
103.135,9.69605,10.5068,100,44,66,2221,1230,4.76068,244,3.05468,0,0.0349579,31967479884
103.001,9.70862,10.5068,100,44,66,2221,1230,4.76068,244,3.05468,0,0.0349579,32067560137
102.746,9.73271,11.6708,100,44,66,2216,1230,4.75677,244,3.05447,0,0.0349579,32167638259
102.324,9.7729,11.6708,100,44,66,2216,1230,4.75677,244,3.05447,0,0.0349579,32267715931
102.787,9.7289,11.6708,100,44,66,2216,1230,4.75677,244,3.05447,0,0.0349579,32367794804
103.038,9.70519,11.6708,100,44,66,2216,1230,4.75677,244,3.05447,0,0.0349579,32467874136
103.885,9.62606,11.6708,100,44,66,2216,1230,4.75677,244,3.05447,0,0.0349579,32567958638
101.461,9.85604,9.85037,100,44,66,2186,1230,4.75677,242,3.05023,0,0.0349579,32668039541
102.747,9.73261,9.85037,100,44,66,2186,1230,4.75677,242,3.05023,0,0.0349579,32768119433
103.419,9.66942,9.85037,100,44,66,2186,1230,4.75677,242,3.05023,0,0.0349579,32868206775
103.286,9.68183,9.85037,100,44,66,2186,1230,4.75677,242,3.05023,0,0.0349579,32968294968
103.21,9.68897,9.85037,100,44,66,2186,1230,4.75677,242,3.05023,0,0.0349579,33068386770
103.39,9.67215,9.28482,100,44,66,2228,1230,4.75677,242,3.05309,0,0.0349579,33168473952
105.669,9.46353,9.28482,100,44,66,2228,1230,4.75677,242,3.05309,0,0.0349579,33268556265
106.309,9.4065,9.28482,100,44,66,2228,1230,4.75677,242,3.05309,0,0.0349579,33368643177
103.794,9.63444,9.28482,100,44,66,2228,1230,4.75677,242,3.05309,0,0.0349579,33468720689
104.477,9.57145,9.28482,100,44,66,2228,1230,4.75677,242,3.05309,0,0.0349579,33568796992
104.331,9.58489,10.9606,100,44,66,2228,1230,4.75677,240,3.05458,0,0.0349579,33668876614
104.302,9.58754,10.9606,100,44,66,2228,1230,4.75677,240,3.05458,0,0.0349579,33768954156
105.148,9.51041,10.9606,100,44,66,2228,1230,4.75677,240,3.05458,0,0.0349579,33869030909
104.865,9.53608,10.9606,100,44,66,2228,1230,4.75677,240,3.05458,0,0.0349579,33969106641
105.347,9.49247,10.9606,100,44,66,2228,1230,4.75677,240,3.05458,0,0.0349579,34069183783
106.452,9.39387,9.70149,100,44,66,2230,1230,4.75677,243,3.05547,0,0.0349579,34169260736
104.939,9.52938,9.70149,100,44,66,2230,1230,4.75677,243,3.05547,0,0.0349579,34269334378
104.299,9.5878,9.70149,100,44,66,2230,1230,4.75677,243,3.05547,0,0.0349579,34369410340
103.788,9.635,9.70149,100,44,66,2230,1230,4.75677,243,3.05547,0,0.0349579,34469487683
103.987,9.61657,9.70149,100,44,66,2230,1230,4.75677,243,3.05547,0,0.0349579,34569538565
104.663,9.55444,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,34669612488
102.901,9.71806,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,34769686260
103.511,9.66081,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,34869779512
104.187,9.59814,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,34969856245
105.282,9.49832,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,35069937737
104.852,9.53729,9.81367,100,44,66,2223,1230,4.75677,243,3.05135,0,0.0349579,35170020759
104.411,9.57756,10.5781,100,44,66,2218,1230,4.75677,243,3.05299,0,0.0349579,35270101162
103.399,9.67129,10.5781,100,44,66,2218,1230,4.75677,243,3.05299,0,0.0349579,35370184434
102.925,9.71578,10.5781,100,44,66,2218,1230,4.75677,243,3.05299,0,0.0349579,35470264256
104.277,9.58988,10.5781,100,44,66,2218,1230,4.75677,243,3.05299,0,0.0349579,35570358719
104.398,9.57869,10.5781,100,44,66,2218,1230,4.75677,243,3.05299,0,0.0349579,35670438541
103.492,9.66261,10.2217,100,44,66,2221,1230,4.75677,243,3.05031,0,0.0349579,35770520783
103.876,9.62689,10.2217,100,44,66,2221,1230,4.75677,243,3.05031,0,0.0349579,35870604436
106.468,9.39246,10.2217,100,44,66,2221,1230,4.75677,243,3.05031,0,0.0349579,35970683238
103.344,9.67639,10.2217,100,44,66,2221,1230,4.75677,243,3.05031,0,0.0349579,36070760310
102.674,9.73956,10.2217,100,44,66,2221,1230,4.75677,243,3.05031,0,0.0349579,36170836293
102.491,9.75695,9.34343,100,44,66,2219,1230,4.75677,238,3.05404,0,0.0349579,36270915335
103.152,9.69439,9.34343,100,44,66,2219,1230,4.75677,238,3.05404,0,0.0349579,36370995487
102.017,9.8023,9.34343,100,44,66,2219,1230,4.75677,238,3.05404,0,0.0349579,36471072280
102.145,9.79003,9.34343,100,44,66,2219,1230,4.75677,238,3.05404,0,0.0349579,36571150102
102.5,9.75606,9.34343,100,44,66,2219,1230,4.75677,238,3.05404,0,0.0349579,36671227844
102.687,9.73838,9.03388,100,44,66,2205,1230,4.75677,243,3.04955,0,0.0349579,36771303847
103.155,9.69415,9.03388,100,44,66,2205,1230,4.75677,243,3.04955,0,0.0349579,36871380069
102.786,9.72896,9.03388,100,44,66,2205,1230,4.75677,243,3.04955,0,0.0349579,36971460041
102.778,9.72968,9.03388,100,44,66,2205,1230,4.75677,243,3.04955,0,0.0349579,37071537684
103.285,9.68194,9.03388,100,44,66,2205,1230,4.75677,243,3.04955,0,0.0349579,37171614236
103.822,9.63186,9.29648,100,44,66,2229,1230,4.75677,243,3.05144,0,0.0348358,37271693668
103.532,9.65883,9.29648,100,44,66,2229,1230,4.75677,243,3.05144,0,0.0348358,37371772681
102.981,9.71054,9.29648,100,44,66,2229,1230,4.75677,243,3.05144,0,0.0348358,37471851953
102.815,9.72624,9.29648,100,44,66,2229,1230,4.75677,243,3.05144,0,0.0348358,37571933775
102.658,9.74108,9.29648,100,44,66,2229,1230,4.75677,243,3.05144,0,0.0348358,37672012518
103.118,9.69763,9.73783,100,44,66,2230,1230,4.74496,243,3.05638,0,0.0348358,37772097330
103.352,9.67568,9.73783,100,44,66,2230,1230,4.74496,243,3.05638,0,0.0348358,37872175283
103.319,9.67873,9.73783,100,44,66,2230,1230,4.74496,243,3.05638,0,0.0348358,37972254715
102.977,9.71091,9.73783,100,44,66,2230,1230,4.74496,243,3.05638,0,0.0348358,38072340317
102.644,9.74238,9.73783,100,44,66,2230,1230,4.74496,243,3.05638,0,0.0348358,38172431330
78.5168,12.7361,9.97506,100,44,66,2224,1230,4.74496,243,3.05782,0,0.0348358,38272518592
102.101,9.79424,9.97506,100,44,66,2224,1230,4.74496,243,3.05782,0,0.0348358,38372599014
102.96,9.71254,9.97506,100,44,66,2224,1230,4.74496,243,3.05782,0,0.0348358,38472677107
103.278,9.68258,9.97506,100,44,66,2224,1230,4.74496,243,3.05782,0,0.0348358,38572756059
106.731,9.36936,9.97506,100,44,66,2224,1230,4.74496,243,3.05782,0,0.0348358,38672836411
105.417,9.48617,9.35162,100,44,66,2231,1230,4.74496,242,3.0512,0,0.0348358,38772868334
106.766,9.36624,9.35162,100,44,66,2231,1230,4.74496,242,3.0512,0,0.0348358,38872943446
104.404,9.57818,9.35162,100,44,66,2231,1230,4.74496,242,3.0512,0,0.0348358,38973024198
105.443,9.48376,9.35162,100,44,66,2231,1230,4.74496,242,3.0512,0,0.0348358,39073100011
103.226,9.68744,9.35162,100,44,66,2231,1230,4.74496,242,3.0512,0,0.0348358,39173179223
103.787,9.63514,10.0883,100,44,66,2234,1230,4.74691,242,3.04869,0,0.0348358,39273258355
103.45,9.66654,10.0883,100,44,66,2234,1230,4.74691,242,3.04869,0,0.0348358,39373333618
102.799,9.72771,10.0883,100,44,66,2234,1230,4.74691,242,3.04869,0,0.0348358,39473410260
102.404,9.76523,10.0883,100,44,66,2234,1230,4.74691,242,3.04869,0,0.0348358,39573485362
102.625,9.74424,10.0883,100,44,66,2234,1230,4.74691,242,3.04869,0,0.0348358,39673562745
103.307,9.67987,12.1771,100,45,66,2195,1230,4.74691,243,3.04485,0,0.0348358,39773647217
103.097,9.69964,12.1771,100,45,66,2195,1230,4.74691,243,3.04485,0,0.0348358,39873727269
103.341,9.67669,12.1771,100,45,66,2195,1230,4.74691,243,3.04485,0,0.0348358,39973804272
103.14,9.69558,12.1771,100,45,66,2195,1230,4.74691,243,3.04485,0,0.0348358,40073836964
102.405,9.76511,12.1771,100,45,66,2195,1230,4.74691,243,3.04485,0,0.0348358,40173919847
103.249,9.68528,11.2624,100,45,66,2231,1230,4.73315,243,3.04567,0,0.0348358,40274005189
102.441,9.76172,11.2624,100,45,66,2231,1230,4.73315,243,3.04567,0,0.0348358,40374086791
102.97,9.71154,11.2624,100,45,66,2231,1230,4.73315,243,3.04567,0,0.0348358,40474170894
103.444,9.66711,11.2624,100,45,66,2231,1230,4.73315,243,3.04567,0,0.0348358,40574253446
104.28,9.58955,11.2624,100,45,66,2231,1230,4.73315,243,3.04567,0,0.0348358,40674336888
103.276,9.68278,11.7429,100,45,66,2197,1230,4.73315,244,3.04151,0,0.0348358,40774418831
103.664,9.64654,11.7429,100,45,66,2197,1230,4.73315,244,3.04151,0,0.0348358,40874497943
103.237,9.68647,11.7429,100,45,66,2197,1230,4.73315,244,3.04151,0,0.0348358,40974574945
104.944,9.52885,11.7429,100,45,66,2197,1230,4.73315,244,3.04151,0,0.0348358,41074655068
103.509,9.66104,11.7429,100,45,66,2197,1230,4.73315,244,3.04151,0,0.0348358,41174732860
103.403,9.6709,10.6516,100,45,67,2227,1230,4.73315,241,3.04402,0,0.0348358,41274811742
104.331,9.58489,10.6516,100,45,67,2227,1230,4.73315,241,3.04402,0,0.0348358,41374888215
103.061,9.70303,10.6516,100,45,67,2227,1230,4.73315,241,3.04402,0,0.0348358,41474966277
103.01,9.7078,10.6516,100,45,67,2227,1230,4.73315,241,3.04402,0,0.0348358,41575044539
103.279,9.68255,10.6516,100,45,67,2227,1230,4.73315,241,3.04402,0,0.0348358,41675121332
103.372,9.67377,10.7232,100,45,66,2202,1230,4.73315,242,3.04404,0,0.0348358,41775199154
102.421,9.76364,10.7232,100,45,66,2202,1230,4.73315,242,3.04404,0,0.0348358,41875277536
103.839,9.63033,10.7232,100,45,66,2202,1230,4.73315,242,3.04404,0,0.0348358,41975357749
103.035,9.70541,10.7232,100,45,66,2202,1230,4.73315,242,3.04404,0,0.0348358,42075436551
103.043,9.70466,10.7232,100,45,66,2202,1230,4.73315,242,3.04404,0,0.0348358,42175516263
102.846,9.72325,11.7139,100,45,66,2195,1230,4.73315,243,3.04194,0,0.0348358,42275594186
102.819,9.7258,11.7139,100,45,66,2195,1230,4.73315,243,3.04194,0,0.0348358,42375671608
103.963,9.6188,11.7139,100,45,66,2195,1230,4.73315,243,3.04194,0,0.0348358,42475760630
104.516,9.56787,11.7139,100,45,66,2195,1230,4.73315,243,3.04194,0,0.0348358,42575843213
102.981,9.71049,11.7139,100,45,66,2195,1230,4.73315,243,3.04194,0,0.0348358,42675924345
103.852,9.62911,10.9159,100,45,67,2196,1230,4.73315,242,3.04348,0,0.0348358,42776004197
106.389,9.3995,10.9159,100,45,67,2196,1230,4.73315,242,3.04348,0,0.0348358,42876080620
103.957,9.61932,10.9159,100,45,67,2196,1230,4.73315,242,3.04348,0,0.0348358,42976158582
104.387,9.57976,10.9159,100,45,67,2196,1230,4.73315,242,3.04348,0,0.0348358,43076202565
105.365,9.49085,10.9159,100,45,67,2196,1230,4.73315,242,3.04348,0,0.0348358,43176282447
105.152,9.51,10.6516,100,45,67,2214,1230,4.73315,244,3.04298,0,0.0348358,43276361549
104.519,9.56764,10.6516,100,45,67,2214,1230,4.73315,244,3.04298,0,0.0348358,43376440762
105.998,9.43413,10.6516,100,45,67,2214,1230,4.73315,244,3.04298,0,0.0348358,43476517334
106.177,9.4182,10.6516,100,45,67,2214,1230,4.73315,244,3.04298,0,0.0348358,43576598116
105.733,9.45775,10.6516,100,45,67,2214,1230,4.73315,244,3.04298,0,0.0348358,43676677239
105.55,9.47419,10.3405,100,45,66,2193,1230,4.73315,242,3.04338,0,0.0348358,43776753171
105.239,9.50219,10.3405,100,45,66,2193,1230,4.73315,242,3.04338,0,0.0348358,43876829813
106.461,9.39312,10.3405,100,45,66,2193,1230,4.73315,242,3.04338,0,0.0348358,43976906306
108.739,9.19637,10.3405,100,45,66,2193,1230,4.73315,242,3.04338,0,0.0348358,44076984688
107.545,9.2984,10.3405,100,45,66,2193,1230,4.73315,242,3.04338,0,0.0348358,44177061080
103.641,9.64872,11.9441,100,46,67,2222,1230,4.75969,244,3.05355,0,0.0348358,44277138553
107.55,9.29802,11.9441,100,46,67,2222,1230,4.75969,244,3.05355,0,0.0348358,44377215985
107.371,9.31348,11.9441,100,46,67,2222,1230,4.75969,244,3.05355,0,0.0348358,44477294527
108.784,9.19251,11.9441,100,46,67,2222,1230,4.75969,244,3.05355,0,0.0348358,44577370600
109.062,9.16911,11.9441,100,46,67,2222,1230,4.75969,244,3.05355,0,0.0348358,44677450862
108.984,9.1757,17.0213,99,46,67,2192,1230,4.75969,243,3.05384,0,0.0348358,44777536764
110.916,9.01586,17.0213,99,46,67,2192,1230,4.75969,243,3.05384,0,0.0348358,44877613877
108.935,9.17982,17.0213,99,46,67,2192,1230,4.75969,243,3.05384,0,0.0348358,44977691839
110.455,9.05343,17.0213,99,46,67,2192,1230,4.75969,243,3.05384,0,0.0348358,45077773321
110.936,9.01424,17.0213,99,46,67,2192,1230,4.75969,243,3.05384,0,0.0348358,45177854144
109.628,9.12176,12.5,100,46,67,2213,1230,4.75969,243,3.05379,0,0.0348358,45277930986
110.513,9.0487,12.5,100,46,67,2213,1230,4.75969,243,3.05379,0,0.0348358,45378010969
109.676,9.11774,12.5,100,46,67,2213,1230,4.75969,243,3.05379,0,0.0348358,45478057811
110.775,9.02735,12.5,100,46,67,2213,1230,4.75969,243,3.05379,0,0.0348358,45578135053
111.311,8.9838,12.5,100,46,67,2213,1230,4.75969,243,3.05379,0,0.0348358,45678213496
110.128,9.08032,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,45778294718
109.772,9.10978,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,45878368630
109.847,9.10356,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,45978446603
110.167,9.07716,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,46078523165
111.484,8.96987,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,46178600187
110.052,9.08662,12.2399,100,46,66,2240,1230,4.75969,242,3.05205,0,0.0348358,46278677770
112.792,8.86589,12.069,99,46,67,2190,1230,4.75946,241,3.05238,0,0.0348358,46378757032
112.083,8.92195,12.069,99,46,67,2190,1230,4.75946,241,3.05238,0,0.0348358,46478836094
111.157,8.99632,12.069,99,46,67,2190,1230,4.75946,241,3.05238,0,0.0348358,46578916177
130.718,7.65007,12.069,99,46,67,2190,1230,4.75946,241,3.05238,0,0.0348358,46678993569
117.511,8.50986,12.069,99,46,67,2190,1230,4.75946,241,3.05238,0,0.0348358,46779072391
121.365,8.23958,10.8614,100,46,67,2241,1230,4.76154,243,3.05299,0,0.0348358,46879152004
121.224,8.24917,10.8614,100,46,67,2241,1230,4.76154,243,3.05299,0,0.0348358,46979230626
120.363,8.30818,10.8614,100,46,67,2241,1230,4.76154,243,3.05299,0,0.0348358,47079307178
120.638,8.28928,10.8614,100,46,67,2241,1230,4.76154,243,3.05299,0,0.0348358,47179395131
123.322,8.10887,10.8614,100,46,67,2241,1230,4.76154,243,3.05299,0,0.0348358,47279472223
121.277,8.24556,11.2782,100,46,67,2227,1230,4.76154,244,3.06961,0,0.0348358,47379529616
121.412,8.2364,11.2782,100,46,67,2227,1230,4.76154,244,3.06961,0,0.0348358,47479605608
121.768,8.21236,11.2782,100,46,67,2227,1230,4.76154,244,3.06961,0,0.0348358,47579683030
123.382,8.10491,11.2782,100,46,67,2227,1230,4.76154,244,3.06961,0,0.0348358,47679765813
123.522,8.09572,11.2782,100,46,67,2227,1230,4.76154,244,3.06961,0,0.0348358,47779848515
125.682,7.95661,12.0198,100,46,66,2215,1230,4.7577,241,3.07185,0,0.0348358,47879924747
124.947,8.00337,12.0198,100,46,66,2215,1230,4.7577,241,3.07185,0,0.0348358,47980014750
125.372,7.97624,12.0198,100,46,66,2215,1230,4.7577,241,3.07185,0,0.0348358,48080102382
123.771,8.07945,12.0198,100,46,66,2215,1230,4.7577,241,3.07185,0,0.0348358,48180182354
126.595,7.89918,12.0198,100,46,66,2215,1230,4.7577,241,3.07185,0,0.0348358,48280254777
125.453,7.97112,11.3721,100,46,66,2236,1230,4.7577,243,3.06874,0,0.0348358,48380337819
125.467,7.97023,11.3721,100,46,66,2236,1230,4.7577,243,3.06874,0,0.0348358,48480422381
126.817,7.88538,11.3721,100,46,66,2236,1230,4.7577,243,3.06874,0,0.0348358,48580504014
126.826,7.88481,11.3721,100,46,66,2236,1230,4.7577,243,3.06874,0,0.0348358,48680583196
126.377,7.91283,11.3721,100,46,66,2236,1230,4.7577,243,3.06874,0,0.0348358,48780662638
127.669,7.83276,10.7635,100,46,67,2213,1230,4.75575,244,3.06673,0,0.0348358,48880739561
127.022,7.87268,10.7635,100,46,67,2213,1230,4.75575,244,3.06673,0,0.0348358,48980815793
127.611,7.83632,10.7635,100,46,67,2213,1230,4.75575,244,3.06673,0,0.0348358,49080892895
126.76,7.88894,10.7635,100,46,67,2213,1230,4.75575,244,3.06673,0,0.0348358,49180968808
128.186,7.80119,10.7635,100,46,67,2213,1230,4.75575,244,3.06673,0,0.0348358,49281044060
128.699,7.77004,10.6117,100,46,67,2231,1230,4.73899,243,3.06473,0,0.0348358,49381121612
129.395,7.72829,10.6117,100,46,67,2231,1230,4.73899,243,3.06473,0,0.0348358,49481192945
127.307,7.85503,10.6117,100,46,67,2231,1230,4.73899,243,3.06473,0,0.0348358,49581270597
128.952,7.75482,10.6117,100,46,67,2231,1230,4.73899,243,3.06473,0,0.0348358,49681346319
130.039,7.69002,10.6117,100,46,67,2231,1230,4.73899,243,3.06473,0,0.0348358,49781422842
129.289,7.73462,10.1504,100,46,67,2218,1230,4.7536,241,3.06697,0,0.0348358,49881498804
129.738,7.70786,10.1504,100,46,67,2218,1230,4.7536,241,3.06697,0,0.0348358,49981575406
129.243,7.73736,10.1504,100,46,67,2218,1230,4.7536,241,3.06697,0,0.0348358,50081655179
130.314,7.67378,10.1504,100,46,67,2218,1230,4.7536,241,3.06697,0,0.0348358,50181734111
129.666,7.71213,10.1504,100,46,67,2218,1230,4.7536,241,3.06697,0,0.0348358,50281812794
130.828,7.6436,11.5672,100,46,66,2224,1230,4.7497,243,3.06689,0,0.0348358,50381890196
131.618,7.59777,11.5672,100,46,66,2224,1230,4.7497,243,3.06689,0,0.0348358,50481967878
131.641,7.59644,11.5672,100,46,66,2224,1230,4.7497,243,3.06689,0,0.0348358,50582043851
129.992,7.69279,11.5672,100,46,66,2224,1230,4.7497,243,3.06689,0,0.0348358,50682120313
131.775,7.58871,11.5672,100,46,66,2224,1230,4.7497,243,3.06689,0,0.0348358,50782197415
130.153,7.68324,11.1524,100,46,67,2195,1230,4.7497,244,3.06604,0,0.0348358,50882276128
130.312,7.6739,11.1524,100,46,67,2195,1230,4.7497,244,3.06604,0,0.0348358,50982352930
130.926,7.63788,11.1524,100,46,67,2195,1230,4.7497,244,3.06604,0,0.0348358,51082429872
130.204,7.68026,11.1524,100,46,67,2195,1230,4.7497,244,3.06604,0,0.0348358,51182511145
128.863,7.7602,11.1524,100,46,67,2195,1230,4.7497,244,3.06604,0,0.0348358,51282597467
128.946,7.75517,9.20555,100,46,66,2204,1230,4.7497,241,3.0632,0,0.0348358,51382681699
129.547,7.71923,9.20555,100,46,66,2204,1230,4.7497,241,3.0632,0,0.0348358,51482761582
130.455,7.66545,9.20555,100,46,66,2204,1230,4.7497,241,3.0632,0,0.0348358,51582837174
128.245,7.79757,9.20555,100,46,66,2204,1230,4.7497,241,3.0632,0,0.0348358,51682949046
129.023,7.75055,9.20555,100,46,66,2204,1230,4.7497,241,3.0632,0,0.0348358,51783025609
129.392,7.72848,9.01015,99,46,66,2195,1230,4.7497,241,3.0644,0,0.0348358,51883111031
129.34,7.73157,9.01015,99,46,66,2195,1230,4.7497,241,3.0644,0,0.0348358,51983186823
127.29,7.8561,9.01015,99,46,66,2195,1230,4.7497,241,3.0644,0,0.0348358,52083262136
126.876,7.88174,9.01015,99,46,66,2195,1230,4.7497,241,3.0644,0,0.0348358,52183339228
128.668,7.77194,9.01015,99,46,66,2195,1230,4.7497,241,3.0644,0,0.0348358,52283416260
128.667,7.77203,10.4271,100,46,66,2217,1230,4.7497,243,3.06372,0,0.0348358,52383491753
129.772,7.70581,10.4271,100,46,66,2217,1230,4.7497,243,3.06372,0,0.0348358,52483563715
127.924,7.81712,10.4271,100,46,66,2217,1230,4.7497,243,3.06372,0,0.0348358,52583645217
127.31,7.85487,10.4271,100,46,66,2217,1230,4.7497,243,3.06372,0,0.0348358,52683719670
127.791,7.82525,10.4271,100,46,66,2217,1230,4.7497,243,3.06372,0,0.0348358,52783797352
128.225,7.79882,9.5057,100,46,66,2222,1230,4.7497,244,3.05758,0,0.0348358,52883876364
127.302,7.85533,9.5057,100,46,66,2222,1230,4.7497,244,3.05758,0,0.0348358,52983952427
126.75,7.88957,9.5057,100,46,66,2222,1230,4.7497,244,3.05758,0,0.0348358,53084029379
232.872,4.29421,9.5057,100,46,66,2222,1230,4.7497,244,3.05758,0,0.0348358,53184105692
125.633,7.95971,9.5057,100,46,66,2222,1230,4.7497,244,3.05758,0,0.0348358,53284178424
122.974,8.13183,9.45776,99,46,67,2229,1230,4.72684,242,3.05201,0,0.0349579,53384256876
125.301,7.98078,9.45776,99,46,67,2229,1230,4.72684,242,3.05201,0,0.0349579,53484335799
123.782,8.07869,9.45776,99,46,67,2229,1230,4.72684,242,3.05201,0,0.0349579,53584412901
126.095,7.93051,9.45776,99,46,67,2229,1230,4.72684,242,3.05201,0,0.0349579,53684493253
127.091,7.86838,9.45776,99,46,67,2229,1230,4.72684,242,3.05201,0,0.0349579,53784571546
126.598,7.89902,9.70996,100,46,67,2217,1230,4.72684,244,3.05224,0,0.0349579,53884649598
